,confirmed,country,date,datetime,deaths,file_date,province,recovered
17023,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Oklahoma,0
17024,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,New York,0
17025,1,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Ohio,0
17026,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Tennessee,0
17027,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Oklahoma,0
17028,1,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Arkansas,0
17020,7,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Kansas,0
17010,2,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Mississippi,0
17052,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Kansas,0
17054,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Nebraska,0
17077,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,North Dakota,0
17078,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Kansas,0
17079,1,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Mississippi,0
17080,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Tennessee,0
17081,14,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Texas,0
17082,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Virginia,0
17083,614,America,2020-03-24,2020-03-24 23:37:31,16,2020-03-24,Washington,0
17063,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Minnesota,0
17065,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,New Mexico,0
17066,2,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Montana,0
17067,1,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Kentucky,0
16960,51,America,2020-03-24,2020-03-24 23:37:31,2,2020-03-24,California,0
16961,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Colorado,0
16953,1,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,North Carolina,0
16962,7,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,New Mexico,0
16942,8,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Michigan,0
16940,88,America,2020-03-24,2020-03-24 23:37:31,4,2020-03-24,California,0
16922,3,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Colorado,0
16923,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Kentucky,0
16924,5,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,North Carolina,0
16925,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Texas,0
16926,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Indiana,0
16927,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Kansas,0
16928,1,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Texas,0
16929,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Wisconsin,0
16941,3,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Maine,0
16930,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Alabama,0
16932,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Kentucky,0
16933,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Virginia,0
16934,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,North Carolina,0
16935,13,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Tennessee,0
16936,5,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Vermont,0
16959,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Texas,0
17018,1,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Arkansas,0
16958,152,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,California,0
16956,31,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,California,0
17068,1,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Mississippi,0
17069,1,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Iowa,0
17070,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Nebraska,0
17071,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,North Dakota,0
17072,2,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,California,0
17064,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,California,0
17009,5,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Minnesota,0
17008,1,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Kentucky,0
17007,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Kansas,0
16944,1,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,New Jersey,0
16945,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Virginia,0
16946,4,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Arkansas,0
16947,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Illinois,0
16948,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Kansas,0
17494,1,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Indiana,0
16950,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Nebraska,0
16951,124,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Utah,0
16943,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Colorado,0
16952,1,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,South Carolina,0
16954,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Texas,0
16955,6,America,2020-03-24,2020-03-24 23:37:31,1,2020-03-24,California,0
16957,226,America,2020-03-24,2020-03-24 23:37:31,1,2020-03-24,California,0
17017,2,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Arkansas,0
16949,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Missouri,0
17015,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Georgia,0
17523,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Montana,0
17524,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Kansas,0
17525,5,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Texas,0
17526,4,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Maryland,0
17527,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Texas,0
17528,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Alabama,0
17529,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Georgia,0
17521,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Kentucky,0
17530,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Georgia,0
17532,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Minnesota,0
17533,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Georgia,0
17534,4,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Mississippi,0
17535,28,America,2020-03-24,2020-03-24 23:37:31,1,2020-03-24,Illinois,0
17536,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Texas,0
17537,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,North Dakota,0
17016,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Texas,0
17539,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,South Carolina,0
17531,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,North Carolina,0
17520,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Indiana,0
17519,2,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Georgia,0
17518,1,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Illinois,0
17522,2,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Washington,0
17499,3891,America,2020-03-24,2020-03-24 23:37:31,1,2020-03-24,New York,0
17498,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Louisiana,0
17496,5,America,2020-03-24,2020-03-24 23:37:31,1,2020-03-24,Louisiana,0
17474,6,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,New York,0
17472,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Missouri,0
17454,3,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Vermont,0
17455,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Virginia,0
17456,17,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Wisconsin,0
17457,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Oklahoma,0
17458,44,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Nevada,0
17459,50,America,2020-03-24,2020-03-24 23:37:31,3,2020-03-24,Michigan,0
17460,3,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,North Carolina,0
17461,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Minnesota,0
17473,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Nebraska,0
17462,31,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Wisconsin,0
17464,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Wisconsin,0
17465,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Georgia,0
17466,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Illinois,0
17467,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Indiana,0
17468,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Iowa,0
17469,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Kentucky,0
17470,876,America,2020-03-24,2020-03-24 23:37:31,13,2020-03-24,Michigan,0
17471,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Mississippi,0
17463,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Wisconsin,0
17497,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Louisiana,0
17500,11,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Pennsylvania,0
17538,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Ohio,0
17502,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Wyoming,0
17038,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Wisconsin,0
17039,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Kansas,0
17040,6,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Wisconsin,0
17032,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Nebraska,0
17041,27,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Alabama,0
17501,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Virginia,0
17044,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Iowa,0
17045,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Kentucky,0
17046,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Missouri,0
17047,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Ohio,0
17048,135,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Tennessee,0
17049,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Texas,0
17050,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Virginia,0
17042,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Illinois,0
17051,1,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Minnesota,0
17031,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Kansas,0
17029,2,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Tennessee,0
17011,1,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Missouri,0
17012,1,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Tennessee,0
17013,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Virginia,0
17014,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Nebraska,0
17037,2,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,California,0
17036,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Arkansas,0
17043,1,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Indiana,0
17034,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Missouri,0
17503,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,West Virginia,0
17504,1,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Michigan,0
17505,1,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Texas,0
17035,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Mississippi,0
17507,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Montana,0
17508,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Georgia,0
17509,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Nebraska,0
17510,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Oregon,0
17511,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Texas,0
17512,1,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Arkansas,0
17506,48,America,2020-03-24,2020-03-24 23:37:31,2,2020-03-24,Washington,0
17514,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Illinois,0
17513,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Georgia,0
17033,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Texas,0
17273,86,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Texas,0
17275,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Kansas,0
17274,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Montana,0
17517,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Nevada,0
17495,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,North Dakota,0
17516,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Tennessee,0
17515,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Indiana,0
17452,0,America,2020-03-24,2020-03-24 23:37:31,0,2020-03-24,Texas,0
17672,51,Canada,2020-03-24,2020-03-24 23:41:36,0,2020-03-24,Nova Scotia,0
17674,3,Canada,2020-03-24,2020-03-24 23:41:36,0,2020-03-24,Prince Edward Island,0
17626,617,Canada,2020-03-24,2020-03-24 23:41:36,13,2020-03-24,British Columbia,0
17683,72,Canada,2020-03-24,2020-03-24 23:41:36,0,2020-03-24,Saskatchewan,0
17673,588,Canada,2020-03-24,2020-03-24 23:41:36,7,2020-03-24,Ontario,0
17677,1013,Canada,2020-03-24,2020-03-24 23:41:36,4,2020-03-24,Quebec,0
17661,21,Canada,2020-03-24,2020-03-24 23:41:36,0,2020-03-24,Manitoba,0
17679,0,Canada,2020-03-24,2020-03-24 23:41:36,0,2020-03-24,Recovered,110
17668,35,Canada,2020-03-24,2020-03-24 23:41:36,0,2020-03-24,Newfoundland and Labrador,0
17631,0,Canada,2020-03-24,2020-03-24 23:41:36,1,2020-03-24,Diamond Princess,0
17639,13,Canada,2020-03-24,2020-03-24 23:41:36,0,2020-03-24,Grand Princess,0
17665,18,Canada,2020-03-24,2020-03-24 23:41:36,0,2020-03-24,New Brunswick,0
17619,359,Canada,2020-03-24,2020-03-24 23:41:36,1,2020-03-24,Alberta,0
17623,39,Australia,2020-03-24,2020-03-24 23:41:50,0,2020-03-24,Australian Capital Territory,0
17671,6,Australia,2020-03-24,2020-03-24 23:41:50,0,2020-03-24,Northern Territory,0
17678,397,Australia,2020-03-24,2020-03-24 23:41:50,0,2020-03-24,Queensland,8
17667,818,Australia,2020-03-24,2020-03-24 23:41:50,7,2020-03-24,New South Wales,4
17695,411,Australia,2020-03-24,2020-03-24 23:41:50,0,2020-03-24,Victoria,97
17690,170,Australia,2020-03-24,2020-03-24 23:41:50,0,2020-03-24,South Australia,6
17697,175,Australia,2020-03-24,2020-03-24 23:41:50,1,2020-03-24,Western Australia,1
17692,28,Australia,2020-03-24,2020-03-24 23:41:50,0,2020-03-24,Tasmania,3
21104,547,China,2020-03-25,2020-03-25 06:43:02,3,2020-03-25,Sichuan,536
21102,433,China,2020-03-25,2020-03-25 06:43:02,5,2020-03-25,Shanghai,330
21101,769,China,2020-03-25,2020-03-25 06:43:02,7,2020-03-25,Shandong,752
21052,322,China,2020-03-25,2020-03-25 06:43:02,1,2020-03-25,Fujian,295
21100,250,China,2020-03-25,2020-03-25 06:43:02,3,2020-03-25,Shaanxi,240
21072,638,China,2020-03-25,2020-03-25 06:43:02,0,2020-03-25,Jiangsu,631
24522,547,China,2020-03-25,2020-03-25 06:43:02,3,2020-03-26,Sichuan,536
21116,1241,China,2020-03-25,2020-03-25 06:43:02,1,2020-03-25,Zhejiang,1221
21070,77,China,2020-03-25,2020-03-25 06:43:02,1,2020-03-25,Inner Mongolia,74
21074,94,China,2020-03-25,2020-03-25 06:43:02,1,2020-03-25,Jilin,92
21076,30,China,2020-03-25,2020-03-25 07:30:31,0,2020-03-25,Macau,10
21040,561,China,2020-03-25,2020-03-25 07:35:38,8,2020-03-25,Beijing,403
21268,235,Taiwan,2020-03-25,2020-03-25 08:02:14,2,2020-03-25,Taiwan*,29
21067,410,China,2020-03-25,2020-03-25 09:10:20,4,2020-03-25,Hong Kong,102
21068,67801,China,2020-03-25,2020-03-25 10:50:39,3163,2020-03-25,Hubei,60811
21060,1433,China,2020-03-25,2020-03-25 10:50:39,8,2020-03-25,Guangdong,1336
27949,135,China,2020-03-25,2020-03-25 23:21:31,0,2020-03-27,Shanxi,133
31377,135,China,2020-03-25,2020-03-25 23:21:31,0,2020-03-28,Shanxi,133
24521,135,China,2020-03-25,2020-03-25 23:21:31,0,2020-03-26,Shanxi,133
24534,178,China,2020-03-25,2020-03-25 23:30:18,2,2020-03-26,Yunnan,172
21275,2433,Turkey,2020-03-25,2020-03-25 23:33:04,59,2020-03-25,Turkey,26
21273,60,Trinidad and Tobago,2020-03-25,2020-03-25 23:33:04,1,2020-03-25,Trinidad and Tobago,0
21272,23,Togo,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Togo,1
21271,1,Timor-Leste,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Timor-Leste,0
21270,934,Thailand,2020-03-25,2020-03-25 23:33:04,4,2020-03-25,Thailand,70
21267,5,Syria,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Syria,0
21266,10897,Switzerland,2020-03-25,2020-03-25 23:33:04,153,2020-03-25,Switzerland,131
21265,2526,Sweden,2020-03-25,2020-03-25 23:33:04,62,2020-03-25,Sweden,16
21263,3,Sudan,2020-03-25,2020-03-25 23:33:04,1,2020-03-25,Sudan,0
21262,102,Sri Lanka,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Sri Lanka,3
21261,49515,Spain,2020-03-25,2020-03-25 23:33:04,3647,2020-03-25,Spain,5367
21260,709,South Africa,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,South Africa,12
21274,173,Tunisia,2020-03-25,2020-03-25 23:33:04,5,2020-03-25,Tunisia,2
21230,2,Nicaragua,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Nicaragua,0
21269,12,Tanzania,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Tanzania,0
21228,6412,Netherlands,2020-03-25,2020-03-25 23:33:04,356,2020-03-25,Netherlands,3
21201,9137,South Korea,2020-03-25,2020-03-25 23:33:04,126,2020-03-25,"Korea, South",3730
21200,28,Kenya,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Kenya,1
21199,81,Kazakhstan,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Kazakhstan,0
21198,172,Jordan,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Jordan,1
21258,528,Slovenia,2020-03-25,2020-03-25 23:33:04,5,2020-03-25,Slovenia,10
21174,3,Gambia,2020-03-25,2020-03-25 23:33:04,1,2020-03-25,Gambia,0
21277,145,Ukraine,2020-03-25,2020-03-25 23:33:04,5,2020-03-25,Ukraine,1
21238,1,Papua New Guinea,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Papua New Guinea,0
21237,443,Panama,2020-03-25,2020-03-25 23:33:04,8,2020-03-25,Panama,1
21236,1063,Pakistan,2020-03-25,2020-03-25 23:33:04,8,2020-03-25,Pakistan,21
21235,99,Oman,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Oman,17
21234,3084,Norway,2020-03-25,2020-03-25 23:33:04,14,2020-03-25,Norway,6
21233,177,North Macedonia,2020-03-25,2020-03-25 23:33:04,3,2020-03-25,North Macedonia,1
21232,51,Nigeria,2020-03-25,2020-03-25 23:33:04,1,2020-03-25,Nigeria,2
21243,2995,Portugal,2020-03-25,2020-03-25 23:33:04,43,2020-03-25,Portugal,22
21231,7,Niger,2020-03-25,2020-03-25 23:33:04,1,2020-03-25,Niger,0
21257,216,Slovakia,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Slovakia,7
21259,1,Somalia,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Somalia,0
21197,1307,Japan,2020-03-25,2020-03-25 23:33:04,45,2020-03-25,Japan,310
21285,3,Zimbabwe,2020-03-25,2020-03-25 23:33:04,1,2020-03-25,Zimbabwe,0
21284,12,Zambia,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Zambia,0
21283,141,Vietnam,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Vietnam,17
21282,91,Venezuela,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Venezuela,15
21281,60,Uzbekistan,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Uzbekistan,0
21280,189,Uruguay,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Uruguay,0
21239,37,Paraguay,2020-03-25,2020-03-25 23:33:04,3,2020-03-25,Paraguay,0
21279,9529,United Kingdom,2020-03-25,2020-03-25 23:33:04,465,2020-03-25,United Kingdom,135
21278,333,United Arab Emirates,2020-03-25,2020-03-25 23:33:04,2,2020-03-25,United Arab Emirates,52
21276,14,Uganda,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Uganda,0
21196,26,Jamaica,2020-03-25,2020-03-25 23:33:04,1,2020-03-25,Jamaica,2
21183,5,Guyana,2020-03-25,2020-03-25 23:33:04,1,2020-03-25,Guyana,0
21194,2369,Israel,2020-03-25,2020-03-25 23:33:04,5,2020-03-25,Israel,58
21224,225,Morocco,2020-03-25,2020-03-25 23:33:04,6,2020-03-25,Morocco,7
21223,52,Montenegro,2020-03-25,2020-03-25 23:33:04,1,2020-03-25,Montenegro,0
21222,10,Mongolia,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Mongolia,0
21221,31,Monaco,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Monaco,1
21220,149,Moldova,2020-03-25,2020-03-25 23:33:04,1,2020-03-25,Moldova,2
21219,405,Mexico,2020-03-25,2020-03-25 23:33:04,5,2020-03-25,Mexico,4
21217,2,Mauritania,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Mauritania,0
21216,129,Malta,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Malta,2
21215,2,Mali,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Mali,0
21225,5,Mozambique,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Mozambique,0
21214,13,Maldives,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Maldives,8
21218,48,Mauritius,2020-03-25,2020-03-25 23:33:04,2,2020-03-25,Mauritius,0
21213,1796,Malaysia,2020-03-25,2020-03-25 23:33:04,20,2020-03-25,Malaysia,199
21206,333,Lebanon,2020-03-25,2020-03-25 23:33:04,6,2020-03-25,Lebanon,20
21212,19,Madagascar,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Madagascar,0
21211,1333,Luxembourg,2020-03-25,2020-03-25 23:33:04,8,2020-03-25,Luxembourg,6
21210,274,Lithuania,2020-03-25,2020-03-25 23:33:04,4,2020-03-25,Lithuania,1
21209,51,Liechtenstein,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Liechtenstein,0
21207,3,Liberia,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Liberia,0
21208,1,Libya,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Libya,0
21227,3,Nepal,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Nepal,1
21195,74386,Italy,2020-03-25,2020-03-25 23:33:04,7503,2020-03-25,Italy,9362
21204,3,Laos,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Laos,0
21205,221,Latvia,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Latvia,1
21193,1564,Ireland,2020-03-25,2020-03-25 23:33:04,9,2020-03-25,Ireland,5
21192,346,Iraq,2020-03-25,2020-03-25 23:33:04,29,2020-03-25,Iraq,103
21191,27017,Iran,2020-03-25,2020-03-25 23:33:04,2077,2020-03-25,Iran,9625
21190,790,Indonesia,2020-03-25,2020-03-25 23:33:04,58,2020-03-25,Indonesia,31
21202,195,Kuwait,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Kuwait,43
21188,737,Iceland,2020-03-25,2020-03-25 23:33:04,2,2020-03-25,Iceland,56
21186,36,Honduras,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Honduras,0
21185,4,Holy See,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Holy See,0
21184,8,Haiti,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Haiti,0
21226,7,Namibia,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Namibia,2
21182,2,Guinea-Bissau,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Guinea-Bissau,0
21180,24,Guatemala,2020-03-25,2020-03-25 23:33:04,1,2020-03-25,Guatemala,4
21179,1,Grenada,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Grenada,0
21178,821,Greece,2020-03-25,2020-03-25 23:33:04,22,2020-03-25,Greece,36
21177,93,Ghana,2020-03-25,2020-03-25 23:33:04,4,2020-03-25,Ghana,0
21229,205,New Zealand,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,New Zealand,22
21176,37323,Germany,2020-03-25,2020-03-25 23:33:04,206,2020-03-25,Germany,3547
21187,226,Hungary,2020-03-25,2020-03-25 23:33:04,10,2020-03-25,Hungary,21
21203,44,Kyrgyzstan,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Kyrgyzstan,0
21189,657,India,2020-03-25,2020-03-25 23:33:04,12,2020-03-25,India,43
21181,4,Guinea,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Guinea,0
21240,480,Peru,2020-03-25,2020-03-25 23:33:04,9,2020-03-25,Peru,1
21118,146,Albania,2020-03-25,2020-03-25 23:33:04,5,2020-03-25,Albania,17
21242,1051,Poland,2020-03-25,2020-03-25 23:33:04,14,2020-03-25,Poland,7
21156,1654,Czechia,2020-03-25,2020-03-25 23:33:04,6,2020-03-25,Czechia,10
21164,9,El Salvador,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,El Salvador,0
21160,7,Dominica,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Dominica,0
21165,9,Equatorial Guinea,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Equatorial Guinea,0
21154,57,Cuba,2020-03-25,2020-03-25 23:33:04,1,2020-03-25,Cuba,1
21166,4,Eritrea,2020-03-25,2020-03-25 23:33:04,0,2020-03-25,Eritrea,0
